112;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;4;20.1785;21.2522;0.0;0;0.0;22;1.0;6.22975;17.2321;0.0;18.7323;16.424;19.496;0.800032;8.33445;0.0;18.6242;10.4177;0.0;21.3105;4;7;2;20.4735;21.3544;19.0139;9.14791;20.3221;0.0;249.163;1.91465;21.0693;0.0;0.0;0.0;0.0;201.254;0.446817;68460;2.0832;1.0976;-0.353214;9.76081;11.0305;11.3256;9.14791;1.46842;0.663969;0.308733;0.45335;0.413037;1
133;2;2;4;1;1;4.1;8.1;2.1;2.1;8.1;2.1;2.1;4.1;4.1;1.1;1;20.1099;20.6644;19.9713;0;0.0;5;1.0;0.0;0.0;0.0;17.6419;17.4875;17.6885;1.15719;18.5042;17.7079;19.4331;15.9906;0.0;20.0053;1;2;0;19.9445;19.991;19.7901;18.8007;20.1548;17.805;5.71896;0.0;0.0;0.0;0.0;0.0;0.0;94.0035;0.942651;68460;-2.51362;1.01602;-0.214543;4.11934;1.30919;1.14379;18.8007;0.0;0.0;0.0;0.934898;0.920153;1
136;2;2;2;1;3;4.1;4.1;2.1;6.1;4.1;2.1;6.1;2.1;6.1;3.1;1;19.9713;19.9713;19.9713;0;0.0;4;1.0;0.0;0.0;0.0;16.6088;16.5539;16.6636;1.85772;17.5112;16.0542;18.9682;9.42621;0.0;18.8524;4;10;0;18.9089;18.9655;18.8524;18.9905;19.0695;18.9116;-0.326309;0.0;0.0;0.0;0.0;0.0;0.0;75.9621;1.00431;48;-8.085;1.08448;-0.853401;10.5451;0.980747;-0.0815773;18.9905;0.0;0.0;0.0;0.950892;0.87682;1
151;2;2;3;3;1;4.1;6.1;6.1;2.1;6.1;6.1;2.1;9.1;3.1;3.1;4;17.7993;21.0699;0.0;0;0.0;27;1.0;0.407697;11.0078;0.0;17.8126;16.6478;19.1151;1.01253;7.86048;0.0;19.0782;7.76317;0.0;19.0774;1;4;0;19.8439;21.0983;18.9474;8.78798;20.1717;0.0;298.511;9.39896;21.078;0.0;0.0;0.0;0.0;237.275;0.442854;452;-0.0973084;1.11799;-0.56968;10.0362;9.01136;11.056;8.78798;21.5552;2.90703;0.0229052;0.493725;0.441617;1
168;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;1;0.0;0.0;0.0;0;0.0;4;1.0;0.0;0.0;0.0;8.60298;0.0;17.3644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;7.06609;19.4681;-10.4043;0.0;0.0;0.0;28.2643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68460;0.0;0.0;0.0;0.0;0.0;7.06609;0.0;0.0;0.0;0.0;0.0;0.0;1
183;2;4;4;1;2;8.1;8.1;2.1;4.1;16.1;4.1;8.1;4.1;8.1;2.1;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;9.03463;0.0;18.0693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;5.06085;20.3718;-10.2501;0.0;0.0;0.0;10.1217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76;0.0;0.0;0.0;0.0;0.0;5.06085;0.0;0.0;0.0;0.0;0.0;0.0;1
206;1;2;2;2;1;2.1;2.1;2.1;1.1;4.1;4.1;2.1;4.1;2.1;2.1;1;19.4604;19.4604;19.4604;0;0.0;3;1.0;0.0;0.0;0.0;16.8511;16.2374;17.1598;1.36447;17.2828;13.0853;19.9306;12.6663;0.0;19.4588;2;4;0;19.1537;19.4623;18.5399;19.5034;19.5891;19.4605;-1.04911;0.0;0.0;0.0;0.0;0.0;0.0;58.5102;1.01826;108;-4.61653;1.12849;-0.346217;6.79419;-0.042956;-0.349703;19.5034;0.0;0.0;0.0;1.00221;0.888098;1
218;2;2;4;1;4;4.1;8.1;2.1;8.1;8.1;2.1;8.1;4.1;16.1;4.1;3;19.8495;20.4413;19.055;0;0.0;4;1.0;0.0;0.0;0.0;17.597;16.9463;18.1387;0.922289;13.4393;0.0;20.4415;14.5717;0.0;20.4413;0;1;0;19.856;20.4413;19.0757;19.1725;20.4413;16.9468;2.73431;3.03681;12.1472;0.0;0.0;0.0;0.0;76.6898;0.965573;68461;1.13239;1.42659;0.0432845;5.27779;0.677035;0.683578;19.1725;0.0;0.0;0.0;0.965892;0.677061;1
226;0;4;3;1;4;0.1;0.1;0.1;0.1;12.1;4.1;16.1;3.1;12.1;4.1;3;11.6162;19.9713;0.0;0;0.0;5;1.0;2.19521;10.9761;0.0;17.9373;16.6852;19.0306;2.27965;17.7664;16.0592;18.9883;7.79349;0.0;19.9796;1;2;0;19.7227;20.7553;18.9878;19.7756;20.7941;19.0399;-0.264626;0.0;0.0;0.0;3.94343;19.7172;0.0;79.1609;0.802739;40;-9.9729;0.891131;-1.47691;3.82276;-8.15936;-0.0529251;15.8322;7.21214;0.36443;0.188978;1.36293;1.52944;1
232;1;3;2;3;1;3.1;2.1;3.1;1.1;6.1;9.1;3.1;6.1;2.1;3.1;1;20.1536;20.1536;20.1536;0;0.0;3;1.0;0.0;0.0;0.0;18.6428;18.3854;19.1149;0.859973;17.2534;11.4541;20.1864;20.0627;19.9827;20.1458;3;5;2;19.853;20.0596;19.5166;0.0;0.0;0.0;59.5589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68461;2.80932;0.0;-0.859973;0.0908833;20.1536;19.853;0.0;0.0;0.0;0.0;0.0;0.856095;1
233;1;2;4;1;1;2.1;4.1;1.1;1.1;8.1;2.1;2.1;4.1;4.1;1.1;1;21.3576;21.3576;21.3576;0;0.0;1;1.0;0.0;0.0;0.0;20.261;20.261;20.261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;20.3444;20.3444;20.3444;0.0;0.0;0.0;20.3444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68461;0.0;0.0;0.0;21.3576;21.3576;20.3444;0.0;0.0;0.0;0.0;0.0;0.0;1
275;1;2;3;1;3;2.1;3.1;1.1;3.1;6.1;2.1;6.1;3.1;9.1;3.1;2;20.307;20.4413;19.9713;0;0.0;7;1.0;0.0;0.0;0.0;17.7537;16.3656;18.4238;1.24283;17.7394;11.1394;20.4449;14.2735;0.0;20.364;1;6;0;19.9202;20.364;18.6681;20.0457;20.4914;18.6689;-0.87826;0.0;0.0;0.0;0.0;0.0;0.0;140.32;1.0063;68462;-3.46597;1.13001;-0.236528;6.03353;0.261287;-0.125466;20.0457;0.0;0.0;0.0;0.987133;0.873563;1
286;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;2;14.5246;19.9713;0.0;0;0.0;11;1.0;1.41553;15.5708;0.0;15.1434;0.0;17.7378;1.03562;14.7815;0.0;21.1129;14.2731;0.0;20.0132;1;2;0;15.7061;20.0132;-19.5168;14.7776;21.0235;0.0;10.2139;0.0;0.0;0.0;0.0;0.0;0.0;162.553;0.94088;68462;-0.508411;0.999731;-0.0947398;0.25143;-0.253007;0.928541;14.7776;10.4396;0.385336;0.0974577;1.01742;1.01769;1
291;1;3;3;3;1;3.1;3.1;3.1;1.1;9.1;9.1;3.1;9.1;3.1;3.1;2;18.5413;20.1536;0.0;0;0.0;25;1.0;0.0;0.0;0.0;14.4589;0.0;18.7096;0.899584;16.1634;0.0;20.854;17.9676;-12.2956;20.1889;0;0;0;13.946;20.1889;-14.0198;16.1957;20.3206;0.0;-56.243;3.95964;20.1889;0.0;0.0;0.0;0.0;404.892;1.16132;68462;1.80424;1.002;0.261733;0.57369;2.34561;-2.24972;16.1957;0.0;0.0;0.0;0.873493;0.87175;1
295;1;2;3;1;1;2.1;3.1;1.1;1.1;6.1;2.1;2.1;3.1;3.1;1.1;1;19.055;19.055;19.055;0;0.0;14;1.0;0.0;0.0;0.0;16.9474;16.8732;17.0788;0.899342;17.1474;16.8012;17.3457;19.0666;19.0588;19.0789;0;0;0;19.0678;19.0789;19.0588;17.1618;17.3361;16.9786;26.6836;2.72487;19.0789;0.0;0.0;0.0;0.0;240.265;0.900042;68462;1.91921;1.00084;0.000700831;-0.0115929;1.89318;1.90597;17.1618;0.0;0.0;0.0;0.900646;0.899889;1
296;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;8;21.3315;22.9468;19.9713;0;0.0;290;1.0;6.24407;18.4798;0.0;18.714;0.0;21.2607;0.896341;15.6482;0.0;22.5128;17.4578;-18.0761;22.6661;3;12;0;20.4623;22.6661;-18.0761;16.7331;21.9062;0.0;1081.48;0.81588;20.3585;0.0;0.334405;21.6667;-20.5286;4755.62;0.801409;68462;1.80967;1.04796;-0.0949321;3.87362;4.59836;3.72924;16.3987;2.62628;0.467202;0.292717;0.768756;0.733572;1
297;2;2;3;3;1;4.1;6.1;6.1;2.1;6.1;6.1;2.1;9.1;3.1;3.1;1;0.0;0.0;0.0;0;0.0;6;1.0;0.0;0.0;0.0;18.7469;18.637;18.9684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;19.8152;20.2098;18.9259;0.0;0.0;0.0;118.891;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68462;0.0;0.0;0.0;0.0;0.0;19.8152;0.0;0.0;0.0;0.0;0.0;0.0;1
328;0;2;2;3;1;0.1;0.1;0.1;0.1;4.1;6.1;2.1;6.1;2.1;3.1;1;20.6644;20.6644;20.6644;0;0.0;2;1.0;0.0;0.0;0.0;18.0254;17.6856;18.3653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;5;3;20.6746;20.6813;20.6679;0.0;0.0;0.0;41.3492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68462;0.0;0.0;0.0;20.6644;20.6644;20.6746;0.0;0.0;0.0;0.0;0.0;0.0;1
361;1;3;4;1;1;3.1;4.1;1.1;1.1;12.1;3.1;3.1;4.1;4.1;1.1;1;0.0;0.0;0.0;0;0.0;8;1.0;0.0;0.0;0.0;16.4662;0.0;18.8185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;16.4662;18.8185;0.0;0.0;0.0;0.0;131.73;16.4662;18.8185;0.0;0.0;0.0;0.0;0.0;0.0;746;0.0;0.0;0.0;0.0;0.0;16.4662;0.0;0.0;0.0;0.0;0.0;0.0;1
373;1;2;2;1;3;2.1;2.1;1.1;3.1;4.1;2.1;6.1;2.1;6.1;3.1;5;17.7016;21.2067;0.0;0;0.0;144;1.0;0.221559;15.9522;0.0;18.0838;15.1706;19.6158;0.888877;9.18082;0.0;20.6643;10.3286;0.0;20.6643;0;3;0;20.2045;21.3414;17.4732;10.3806;20.6647;0.0;1414.65;0.428676;20.6559;0.0;0.0;0.0;0.0;1494.81;0.513776;68463;1.14773;1.13068;-0.375102;7.37306;7.32102;9.82393;10.3806;46.8526;1.69255;0.0125163;0.586421;0.518643;1
375;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;2;19.1361;19.4604;19.055;0;0.0;10;1.0;0.0;0.0;0.0;13.7803;0.0;17.6011;1.32437;14.3464;0.0;18.3042;10.8327;0.0;18.5867;0;2;0;14.8794;19.2789;0.0;14.6826;19.2789;0.0;1.96784;1.02501;10.2501;0.0;0.0;0.0;0.0;146.826;0.986775;68463;-3.51376;1.02343;-0.337591;8.30338;4.45349;0.196784;14.6826;0.0;0.0;0.0;0.767273;0.749707;1
379;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;1;19.8535;20.4413;19.6428;0;0.0;10;1.0;0.0;0.0;0.0;17.3532;13.7567;19.6279;0.895007;17.0885;0.0;20.1741;19.0931;14.8929;20.1553;2;3;0;18.8686;20.1737;14.8929;18.1669;19.9085;14.9142;7.01704;9.14595;19.6341;0.0;0.0;0.0;0.0;181.669;0.962811;666;2.00463;1.06311;0.0678036;0.760442;1.68667;0.701704;18.1669;0.0;0.0;0.0;0.915045;0.860726;1
383;1;3;3;3;1;3.1;3.1;3.1;1.1;9.1;9.1;3.1;9.1;3.1;3.1;1;20.8467;20.8467;20.8467;0;0.0;21;1.0;0.0;0.0;0.0;17.5927;16.258;18.4733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;10;0;20.4161;20.8636;19.0624;0.0;0.0;0.0;428.739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68463;0.0;0.0;0.0;20.8467;20.8467;20.4161;0.0;0.0;0.0;0.0;0.0;0.0;1
388;1;2;3;1;4;2.1;3.1;1.1;4.1;6.1;2.1;8.1;3.1;12.1;4.1;2;19.9075;19.9713;19.7481;0;0.0;7;1.0;10.1421;15.5836;0.0;17.5227;16.6395;18.3216;0.456443;5.13362;0.0;20.0039;11.247;0.0;19.9644;1;2;0;19.7016;19.9644;19.438;18.9094;19.7725;16.2327;5.54559;0.0;0.0;0.0;0.0;0.0;0.0;132.366;0.959789;169;6.11338;3.68344;0.503345;8.66051;0.998107;0.792227;18.9094;1.86445;0.098599;0.50946;0.949863;0.257874;1
389;2;2;3;1;2;4.1;6.1;2.1;4.1;6.1;2.1;4.1;3.1;6.1;2.1;1;19.5856;19.5856;19.5856;0;0.0;1;1.0;0.0;0.0;0.0;17.283;17.283;17.283;0.0;19.1416;19.1416;19.1416;0.0;0.0;0.0;0;0;0;19.5856;19.5856;19.5856;20.0812;20.0812;20.0812;-0.495594;0.0;0.0;0.0;0.0;0.0;0.0;20.0812;1.0253;68463;-19.1416;1.04909;1.0253;19.5856;-0.495594;-0.495594;20.0812;0.0;0.0;0.0;1.0253;0.977331;1
407;0;2;3;1;1;0.1;0.1;0.1;0.1;6.1;2.1;2.1;3.1;3.1;1.1;2;20.1178;21.0699;19.9713;0;0.0;15;1.0;13.6072;16.0593;0.0;18.666;17.7518;19.3405;0.358233;6.23226;-19.7515;19.7515;17.3972;0.0;21.087;2;4;0;20.138;21.0854;19.8925;17.456;21.5362;14.7562;40.2304;0.0;0.0;0.0;0.0;0.0;0.0;261.84;0.866818;68463;11.1649;2.80091;0.508584;2.72055;2.66175;2.68203;17.456;1.28285;0.166578;0.67638;0.867691;0.309789;1
417;2;2;4;1;3;4.1;8.1;2.1;6.1;8.1;2.1;6.1;4.1;12.1;3.1;1;19.9713;19.9713;19.9713;0;0.0;1;1.0;11.464;11.464;11.464;16.4507;16.4507;16.4507;0.0;18.3618;18.3618;18.3618;0.0;0.0;0.0;2;2;2;18.7471;18.7471;18.7471;19.2656;19.2656;19.2656;-0.518543;0.0;0.0;0.0;0.0;0.0;0.0;19.2656;1.02766;68463;-18.3618;1.04922;1.02766;19.9713;0.705626;-0.518543;19.2656;1.68053;0.174459;0.574026;0.964668;0.919412;1
428;1;2;3;1;4;2.1;3.1;1.1;4.1;6.1;2.1;8.1;3.1;12.1;4.1;2;19.0771;21.0699;0.0;0;0.0;16;1.0;6.12897;15.1189;0.0;16.8919;0.0;18.8232;1.36623;8.40723;0.0;20.1537;6.15362;-17.6387;19.849;5;11;0;17.0514;20.6662;-17.6387;9.76216;20.5369;0.0;116.628;0.0;0.0;0.0;5.83758;20.0762;0.0;62.7933;0.230161;68463;-2.25361;0.46681;-1.13606;12.9235;9.31496;7.28927;3.92458;0.640333;0.764811;0.321273;0.205722;0.440697;1
445;1;2;4;1;2;2.1;4.1;1.1;2.1;8.1;2.1;4.1;4.1;8.1;2.1;2;19.3429;19.7481;19.055;0;0.0;19;1.0;0.0;0.0;0.0;16.8936;0.0;18.9502;0.950189;15.3765;0.0;19.7481;16.1825;0.0;19.754;1;4;0;18.1991;19.754;0.0;17.0379;19.7217;0.0;22.0624;9.11944;19.6129;0.0;0.0;0.0;0.0;323.721;0.936196;68463;0.806073;1.10805;-0.013993;3.16037;2.30497;1.16118;17.0379;0.0;0.0;0.0;0.880836;0.794941;1
454;1;2;4;3;3;2.1;4.1;3.1;3.1;8.1;6.1;6.1;12.1;12.1;9.1;4;13.4713;20.9268;0.0;0;0.0;36;1.0;1.00499;12.721;0.0;17.2458;0.0;18.8379;1.05078;12.2333;0.0;20.9268;11.6421;0.0;20.8229;1;5;0;18.873;20.8229;-14.3985;10.5376;20.8889;0.0;300.076;0.0;0.0;0.0;0.0;0.0;0.0;379.353;0.558341;421;-0.591132;0.861388;-0.492434;1.82918;2.93373;8.33545;10.5376;10.4853;0.801556;0.0746022;0.782224;0.908097;1
456;1;2;4;2;1;2.1;4.1;2.1;1.1;8.1;4.1;2.1;8.1;4.1;2.1;1;19.4604;19.4604;19.4604;0;0.0;2;1.0;0.0;0.0;0.0;16.8192;16.4687;17.1697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;2;1;19.4684;19.4723;19.4644;0.0;0.0;0.0;38.9367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50;0.0;0.0;0.0;19.4604;19.4604;19.4684;0.0;0.0;0.0;0.0;0.0;0.0;1
459;1;2;4;1;2;2.1;4.1;1.1;2.1;8.1;2.1;4.1;4.1;8.1;2.1;1;19.9803;20.1536;19.4604;0;0.0;4;1.0;0.0;0.0;0.0;17.7929;17.3016;18.0747;1.01533;19.9329;19.6318;20.6021;19.632;19.5118;19.7458;4;7;2;19.6263;19.7458;19.489;0.0;0.0;0.0;78.5052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68463;-0.300926;0.0;-1.01533;0.348289;19.9803;19.6263;0.0;0.0;0.0;0.0;0.0;0.99763;1
489;0;2;4;1;2;0.1;0.1;0.1;0.1;8.1;2.1;4.1;4.1;8.1;2.1;6;19.3287;21.0699;0.0;0;0.0;185;1.0;0.45488;12.8303;0.0;16.3383;-17.9846;19.8049;0.970222;14.3885;0.0;20.3771;14.8301;-19.055;20.6809;2;17;0;18.198;21.0315;-17.0575;7.44533;20.3771;-19.8729;1989.25;0.341487;21.0756;0.0;0.0;0.0;0.0;1377.39;0.409129;68464;0.441618;0.51745;-0.561093;4.49858;11.8834;10.7527;7.44533;16.3677;4.59877;0.0235339;0.385196;0.744411;1
505;1;3;4;1;1;3.1;4.1;1.1;1.1;12.1;3.1;3.1;4.1;4.1;1.1;2;10.3322;20.6644;0.0;0;0.0;2;1.0;5.71694;11.4339;0.0;18.7214;18.1428;19.2999;0.0;18.1468;17.6695;18.6242;0.0;0.0;0.0;2;4;0;20.6962;20.947;20.4454;20.7731;21.0404;20.5058;-0.153854;0.0;0.0;0.0;0.0;0.0;0.0;41.5462;1.00372;68464;-18.1468;1.14472;1.00372;10.3322;-10.4409;-0.0769272;20.7731;3.6336;0.349837;0.553313;2.01052;1.75634;1
509;1;2;3;1;1;2.1;3.1;1.1;1.1;6.1;2.1;2.1;3.1;3.1;1.1;5;15.8685;20.7597;0.0;0;0.0;9;1.0;3.74537;16.8542;0.0;15.8049;0.0;18.5671;1.20736;13.1362;-18.4084;20.5602;10.8802;-20.5596;20.7535;2;4;0;17.5669;20.67;0.0;15.1314;20.66;0.0;21.9192;0.0;0.0;0.0;0.0;0.0;0.0;136.182;0.86136;68464;-2.25607;1.15188;-0.345996;4.98835;0.737126;2.43547;15.1314;4.04002;0.415327;0.236026;0.953548;0.827817;1
514;1;3;4;3;1;3.1;4.1;3.1;1.1;12.1;9.1;3.1;12.1;4.1;3.1;2;19.1208;22.967;0.0;0;0.0;32;1.0;0.0;0.0;0.0;17.5518;16.4521;20.6522;1.00077;19.7325;0.0;22.975;19.7174;0.0;22.9548;0;2;0;20.3298;22.9548;19.4478;19.7375;23.008;0.0;18.9536;0.0;0.0;0.0;0.0;0.0;0.0;631.6;0.970865;68464;-0.0151198;1.00025;-0.0299014;-0.596623;-0.61668;0.592299;19.7375;0.0;0.0;0.0;1.03225;1.03199;1
516;1;4;3;1;1;4.1;3.1;1.1;1.1;12.1;4.1;4.1;3.1;3.1;1.1;2;12.7876;21.0699;0.0;0;0.0;16;1.0;0.0;0.0;0.0;9.32775;0.0;19.5406;3.87367;9.6981;0.0;20.5422;2.50359;-13.6568;20.5346;2;7;0;3.32481;20.6029;-13.6579;9.05163;19.9446;0.0;-91.629;-0.845296;0.0;-13.5247;0.0;0.0;0.0;144.826;2.72245;68464;-7.19451;0.93334;-1.15123;10.284;3.73598;-5.72681;9.05163;0.0;0.0;0.0;0.707844;0.758398;1
518;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;4;20.0456;20.6644;19.055;0;0.0;28;1.0;0.0;0.0;0.0;17.9359;16.058;18.8755;0.988587;13.4735;0.0;20.5864;13.629;0.0;20.2294;3;13;0;18.8193;20.1878;17.8964;13.2341;20.1283;0.0;156.387;0.0;0.0;0.0;0.0;0.0;0.0;370.554;0.703217;68464;0.155546;0.982231;-0.28537;6.41659;6.81154;5.58525;13.2341;0.0;0.0;0.0;0.660198;0.672141;1
532;1;4;4;3;2;4.1;4.1;3.1;2.1;16.1;12.1;8.1;12.1;8.1;6.1;2;18.9019;20.3077;0.0;0;0.0;20;1.0;0.0;0.0;0.0;15.829;0.0;19.2895;0.586129;11.5859;0.0;20.3623;19.7668;18.6983;20.3623;1;4;0;16.3696;20.3623;-13.0754;16.877;20.1701;13.6435;-10.1485;7.33169;19.8333;-10.8379;0.0;0.0;0.0;337.54;1.031;517;8.18093;1.45668;0.444869;-0.864937;2.0249;-0.507423;16.877;0.0;0.0;0.0;0.892873;0.612949;1
543;2;4;3;1;1;8.1;6.1;2.1;2.1;12.1;4.1;4.1;3.1;3.1;1.1;2;19.9446;20.3077;19.4604;0;0.0;21;1.0;0.0;0.0;0.0;16.8203;15.3949;18.0184;0.97417;16.8685;0.0;20.3219;17.3158;0.0;20.3059;1;5;0;19.0796;20.3059;17.5597;17.405;20.3216;13.4501;35.1669;3.86711;20.3059;0.0;0.0;0.0;0.0;365.505;0.91223;350;0.447266;1.0318;-0.06194;2.62884;2.53963;1.67462;17.405;0.0;0.0;0.0;0.872666;0.845768;1
