232;1;3;2;3;1;1;20.1536;20.1536;20.1536;0;0.0;3;1.0;0.0;0.0;0.0;18.6428;18.3854;19.1149;0.859973;17.2534;11.4541;20.1864;20.0627;19.9827;20.1458;1
233;1;2;4;1;1;1;21.3576;21.3576;21.3576;0;0.0;1;1.0;0.0;0.0;0.0;20.261;20.261;20.261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
275;1;2;3;1;3;2;20.307;20.4413;19.9713;0;0.0;7;1.0;0.0;0.0;0.0;17.7537;16.3656;18.4238;1.24283;17.7394;11.1394;20.4449;14.2735;0.0;20.364;1
286;1;2;3;1;2;2;14.5246;19.9713;0.0;0;0.0;11;1.0;1.41553;15.5708;0.0;15.1434;0.0;17.7378;1.03562;14.7815;0.0;21.1129;14.2731;0.0;20.0132;1
291;1;3;3;3;1;2;18.5413;20.1536;0.0;0;0.0;25;1.0;0.0;0.0;0.0;14.4589;0.0;18.7096;0.899584;16.1634;0.0;20.854;17.9676;-12.2956;20.1889;1
295;1;2;3;1;1;1;19.055;19.055;19.055;0;0.0;14;1.0;0.0;0.0;0.0;16.9474;16.8732;17.0788;0.899342;17.1474;16.8012;17.3457;19.0666;19.0588;19.0789;1
296;1;2;3;3;1;8;21.3315;22.9468;19.9713;0;0.0;290;1.0;6.24407;18.4798;0.0;18.714;0.0;21.2607;0.896341;15.6482;0.0;22.5128;17.4578;-18.0761;22.6661;1
297;2;2;3;3;1;1;0.0;0.0;0.0;0;0.0;6;1.0;0.0;0.0;0.0;18.7469;18.637;18.9684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
328;0;2;2;3;1;1;20.6644;20.6644;20.6644;0;0.0;2;1.0;0.0;0.0;0.0;18.0254;17.6856;18.3653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
361;1;3;4;1;1;1;0.0;0.0;0.0;0;0.0;8;1.0;0.0;0.0;0.0;16.4662;0.0;18.8185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
373;1;2;2;1;3;5;17.7016;21.2067;0.0;0;0.0;144;1.0;0.221559;15.9522;0.0;18.0838;15.1706;19.6158;0.888877;9.18082;0.0;20.6643;10.3286;0.0;20.6643;1
375;1;2;4;1;4;2;19.1361;19.4604;19.055;0;0.0;10;1.0;0.0;0.0;0.0;13.7803;0.0;17.6011;1.32437;14.3464;0.0;18.3042;10.8327;0.0;18.5867;1
379;1;2;3;3;1;1;19.8535;20.4413;19.6428;0;0.0;10;1.0;0.0;0.0;0.0;17.3532;13.7567;19.6279;0.895007;17.0885;0.0;20.1741;19.0931;14.8929;20.1553;1
383;1;3;3;3;1;1;20.8467;20.8467;20.8467;0;0.0;21;1.0;0.0;0.0;0.0;17.5927;16.258;18.4733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
388;1;2;3;1;4;2;19.9075;19.9713;19.7481;0;0.0;7;1.0;10.1421;15.5836;0.0;17.5227;16.6395;18.3216;0.456443;5.13362;0.0;20.0039;11.247;0.0;19.9644;1
389;2;2;3;1;2;1;19.5856;19.5856;19.5856;0;0.0;1;0.0;0.0;0.0;0.0;17.283;17.283;17.283;0.0;19.1416;19.1416;19.1416;0.0;0.0;0.0;1
407;0;2;3;1;1;2;20.1178;21.0699;19.9713;0;0.0;15;1.0;13.6072;16.0593;0.0;18.666;17.7518;19.3405;0.358233;6.23226;-19.7515;19.7515;17.3972;0.0;21.087;1
417;2;2;4;1;3;1;19.9713;19.9713;19.9713;0;0.0;1;0.0;11.464;11.464;11.464;16.4507;16.4507;16.4507;0.0;18.3618;18.3618;18.3618;0.0;0.0;0.0;1
428;1;2;3;1;4;2;19.0771;21.0699;0.0;0;0.0;16;1.0;6.12897;15.1189;0.0;16.8919;0.0;18.8232;1.36623;8.40723;0.0;20.1537;6.15362;-17.6387;19.849;1
445;1;2;4;1;2;2;19.3429;19.7481;19.055;0;0.0;19;1.0;0.0;0.0;0.0;16.8936;0.0;18.9502;0.950189;15.3765;0.0;19.7481;16.1825;0.0;19.754;1
454;1;2;4;3;3;4;13.4713;20.9268;0.0;0;0.0;36;1.0;1.00499;12.721;0.0;17.2458;0.0;18.8379;1.05078;12.2333;0.0;20.9268;11.6421;0.0;20.8229;1
456;1;2;4;2;1;1;19.4604;19.4604;19.4604;0;0.0;2;1.0;0.0;0.0;0.0;16.8192;16.4687;17.1697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
459;1;2;4;1;2;1;19.9803;20.1536;19.4604;0;0.0;4;1.0;0.0;0.0;0.0;17.7929;17.3016;18.0747;1.01533;19.9329;19.6318;20.6021;19.632;19.5118;19.7458;1
489;0;2;4;1;2;6;19.3287;21.0699;0.0;0;0.0;185;1.0;0.45488;12.8303;0.0;16.3383;-17.9846;19.8049;0.970222;14.3885;0.0;20.3771;14.8301;-19.055;20.6809;1
505;1;3;4;1;1;2;10.3322;20.6644;0.0;0;0.0;2;0.0;5.71694;11.4339;0.0;18.7214;18.1428;19.2999;0.0;18.1468;17.6695;18.6242;0.0;0.0;0.0;1
509;1;2;3;1;1;5;15.8685;20.7597;0.0;0;0.0;9;1.0;3.74537;16.8542;0.0;15.8049;0.0;18.5671;1.20736;13.1362;-18.4084;20.5602;10.8802;-20.5596;20.7535;1
514;1;3;4;3;1;2;19.1208;22.967;0.0;0;0.0;32;1.0;0.0;0.0;0.0;17.5518;16.4521;20.6522;1.00077;19.7325;0.0;22.975;19.7174;0.0;22.9548;1
516;1;4;3;1;1;2;12.7876;21.0699;0.0;0;0.0;16;1.0;0.0;0.0;0.0;9.32775;0.0;19.5406;3.87367;9.6981;0.0;20.5422;2.50359;-13.6568;20.5346;1
518;1;2;3;3;1;4;20.0456;20.6644;19.055;0;0.0;28;1.0;0.0;0.0;0.0;17.9359;16.058;18.8755;0.988587;13.4735;0.0;20.5864;13.629;0.0;20.2294;1
532;1;4;4;3;2;2;18.9019;20.3077;0.0;0;0.0;20;1.0;0.0;0.0;0.0;15.829;0.0;19.2895;0.586129;11.5859;0.0;20.3623;19.7668;18.6983;20.3623;1
543;2;4;3;1;1;2;19.9446;20.3077;19.4604;0;0.0;21;1.0;0.0;0.0;0.0;16.8203;15.3949;18.0184;0.97417;16.8685;0.0;20.3219;17.3158;0.0;20.3059;1
552;1;4;4;1;2;1;19.055;19.055;19.055;0;0.0;3;1.0;0.0;0.0;0.0;17.9208;17.4627;18.4195;0.119585;2.28332;0.0;6.84997;19.0937;19.0613;19.1369;1
559;0;2;4;3;1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
575;1;4;4;1;4;1;18.9681;20.1536;0.0;0;0.0;17;1.0;0.0;0.0;0.0;18.1769;17.4572;19.1399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
576;1;2;3;1;4;1;9.18092;18.3618;0.0;0;0.0;2;1.0;0.0;0.0;0.0;7.73793;0.0;15.4759;-2.84002;16.5238;15.5484;17.4992;-5.8182;-11.6364;0.0;1
582;0;2;4;1;1;1;20.4413;20.4413;20.4413;0;0.0;21;1.0;0.0;0.0;0.0;18.0739;0.0;20.5882;0.470541;9.62568;0.0;20.5918;20.4566;20.179;20.5882;1
590;1;2;4;1;1;1;20.4413;20.4413;20.4413;0;0.0;11;1.0;0.0;0.0;0.0;18.413;18.1395;19.0543;0.819383;16.7475;0.0;20.4988;20.4392;20.4236;20.4608;1
592;1;2;3;3;2;2;16.9231;20.3077;0.0;0;0.0;12;1.0;0.0;0.0;0.0;15.7684;0.0;19.7752;0.832459;13.0812;0.0;20.8709;15.714;-15.1042;20.618;1
609;1;2;3;3;1;2;19.9713;19.9713;19.9713;0;0.0;16;1.0;0.0;0.0;0.0;13.5925;0.0;17.8276;0.929332;14.8225;0.0;18.4284;15.9496;0.0;19.9828;1
612;1;3;3;2;2;2;20.5221;20.6644;20.3077;0;0.0;27;1.0;0.0;0.0;0.0;18.214;16.9697;18.524;0.293957;3.57365;-18.5442;18.6983;12.157;0.0;20.6791;1
621;1;2;4;2;4;3;14.1023;21.3576;0.0;0;0.0;19;1.0;12.0669;16.4887;0.0;19.1672;17.6444;20.8152;0.701177;10.2243;0.0;20.3965;14.5817;0.0;20.8152;1
628;1;2;3;2;4;14;15.1788;21.9454;0.0;0;0.0;116;1.0;2.03338;17.1207;0.0;14.1735;0.0;20.6863;0.834971;10.5063;0.0;22.0971;12.5828;-17.5026;22.1355;1
630;0;3;4;3;4;2;20.0489;20.4413;19.4604;0;0.0;5;1.0;9.78601;16.3483;0.0;17.2252;16.4169;17.5538;0.892133;10.9822;0.0;18.6983;12.3101;0.0;20.5495;1
634;1;2;3;1;2;1;0.0;0.0;0.0;0;0.0;9;1.0;15.4708;15.868;14.4194;17.6406;16.9322;17.855;0.908842;15.9801;0.0;19.2781;17.5829;0.0;19.9795;1
671;1;4;3;1;1;3;14.1842;21.3576;0.0;0;0.0;3;1.0;0.0;0.0;0.0;18.8155;17.8844;20.2823;-1.01704;5.2318;0.0;15.6954;-5.14415;-15.4325;0.0;1
674;0;3;2;3;2;2;10.3322;20.6644;0.0;0;0.0;24;1.0;8.36442;17.2995;0.0;18.7226;18.3598;20.0461;0.915952;19.0446;18.3618;20.694;20.7921;19.871;21.1534;1
678;0;2;4;1;4;1;0.0;0.0;0.0;0;0.0;19;1.0;0.0;0.0;0.0;19.3775;19.0553;19.5261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
680;1;2;4;1;4;1;17.6687;17.6687;17.6687;0;0.0;2;1.0;0.0;0.0;0.0;14.9292;14.6242;15.2342;1.62208;14.2231;10.9094;17.5368;8.7684;0.0;17.5368;1
692;1;2;4;3;1;7;16.3897;21.2522;0.0;0;0.0;20;1.0;5.67883;17.5003;0.0;18.4035;16.3917;21.1845;0.439518;7.98506;0.0;20.7477;18.1678;0.0;21.1;1
694;1;2;3;3;3;8;17.6533;21.5399;0.0;0;0.0;267;1.0;5.69963;17.6831;0.0;18.4239;0.0;21.2349;0.850033;15.9457;-21.0615;21.8354;18.7589;0.0;21.8011;1
705;1;2;3;2;2;1;20.0873;20.1536;19.9713;0;0.0;11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.591847;5.1128;0.0;20.25;-8.63872;-11.7762;20.2499;1
707;1;3;3;1;2;1;19.055;19.055;19.055;0;0.0;6;1.0;0.0;0.0;0.0;17.2467;16.764;18.0364;0.613873;11.8717;0.0;18.4571;19.339;19.0675;19.4875;1
723;0;4;3;1;3;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;18.3484;18.3484;18.3484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
745;1;2;2;2;3;1;18.6484;20.6644;0.0;0;0.0;41;1.0;0.0;0.0;0.0;20.33;18.5012;20.8544;0.241751;5.00429;0.0;20.0846;20.7002;20.5976;20.8403;1
750;1;2;4;2;4;4;19.766;20.6644;19.055;0;0.0;21;1.0;0.0;0.0;0.0;17.7355;16.6553;19.7128;1.01324;16.9118;0.0;20.8041;16.6908;0.0;20.494;1
751;1;2;4;3;2;4;20.4916;20.7597;19.7481;0;0.0;28;1.0;1.75097;16.3608;0.0;15.6987;-17.576;19.0556;0.944725;10.3107;0.0;20.855;10.9139;0.0;20.7763;1
752;1;2;3;3;2;3;18.2634;21.5399;0.0;0;0.0;73;1.0;0.177509;12.9582;0.0;18.6229;0.0;21.7798;0.530792;7.9018;0.0;21.9337;14.8868;0.0;21.7798;1
762;1;2;3;3;2;3;15.0471;21.5807;0.0;0;0.0;18;1.0;1.89528;17.1318;0.0;15.0334;0.0;21.7157;0.47277;5.98466;0.0;21.7441;12.6587;0.0;21.7209;1
772;1;2;4;3;4;3;12.0726;21.3576;0.0;0;0.0;45;1.0;0.694113;15.9737;0.0;17.3729;0.0;19.3992;1.09323;10.4358;0.0;20.5035;9.54586;-18.8873;20.7039;1
781;0;2;4;3;2;2;19.4604;19.4604;19.4604;0;0.0;14;1.0;7.70446;15.4369;0.0;18.3865;17.2288;19.6584;0.0662121;1.29562;0.0;18.1387;19.5677;19.4661;19.6469;1
799;1;2;4;3;4;1;19.055;19.055;19.055;0;0.0;3;1.0;0.0;0.0;0.0;15.8357;15.6232;16.1793;1.01584;18.7801;18.5273;19.0594;18.4872;17.9258;19.054;1
812;1;2;3;1;4;4;13.2136;21.1344;0.0;0;0.0;57;1.0;0.277931;15.8421;0.0;18.4217;17.367;20.1428;0.921527;5.23056;0.0;20.1519;5.67597;0.0;20.8721;1
818;1;3;3;1;1;1;20.6644;20.6644;20.6644;0;0.0;4;1.0;0.0;0.0;0.0;19.3589;18.2787;20.1315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
819;2;2;4;3;1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.17059;17.1764;17.1764;17.1764;-14.6734;-14.6734;-14.6734;1
835;1;4;4;1;2;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;16.7155;16.6787;16.7523;1.88198;17.9305;16.7524;19.1086;9.52743;0.0;19.0549;1
844;1;2;2;1;1;2;4.43576;21.0699;0.0;0;0.0;19;1.0;0.0;0.0;0.0;18.8461;17.8014;20.89;0.859791;3.81666;0.0;18.1387;4.43905;0.0;21.0869;1
852;0;4;4;2;2;2;19.4604;19.4604;19.4604;0;0.0;21;0.0;0.0;0.0;0.0;16.969;15.9314;18.0059;0.0;0.881849;0.0;18.5188;0.0;0.0;0.0;1
853;1;2;3;1;2;1;21.3576;21.3576;21.3576;0;0.0;12;1.0;16.8737;17.2798;14.2495;18.3443;18.2625;18.4783;0.877773;17.1076;0.0;20.3633;19.4898;0.0;21.3725;1
858;1;4;3;3;2;2;20.6135;21.0699;20.1536;1;0.0333333;29;0.966667;0.0;0.0;0.0;17.1465;0.0;19.6083;1.1112;11.8207;0.0;20.8467;10.6378;-19.4199;20.7371;1
893;1;2;2;3;1;10;19.6543;23.2446;-19.5865;0;0.0;274;1.0;0.350706;17.6199;0.0;18.5338;-19.7199;21.8864;0.983818;19.8066;0.0;22.9468;20.1323;-20.2564;23.0565;1
896;1;2;4;1;2;1;19.8248;20.2336;19.7481;0;0.0;19;1.0;0.0;0.0;0.0;16.8292;0.0;20.3214;0.541602;8.24896;0.0;20.2336;15.2307;-15.9314;20.332;1
902;1;4;3;1;2;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;14.1815;11.8988;16.4642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
922;2;2;3;2;1;2;19.4047;19.6146;19.055;0;0.0;8;1.0;0.0;0.0;0.0;16.5617;16.0273;16.8169;0.971336;16.2478;9.1516;18.5809;16.7273;0.0;19.6277;1
924;1;2;4;3;3;1;22.0507;22.0507;22.0507;0;0.0;10;1.0;0.0;0.0;0.0;18.3976;17.5961;19.1236;0.800453;12.0192;0.0;20.6644;15.0155;0.0;21.8731;1
932;1;2;3;2;3;1;19.055;19.055;19.055;0;0.0;6;1.0;0.0;0.0;0.0;16.6189;16.3956;16.7314;1.31096;16.4025;16.0592;16.7524;12.5118;0.0;18.9173;1
943;1;2;3;1;1;3;19.7738;20.7597;19.055;0;0.0;20;1.0;1.47271;14.7271;0.0;17.1324;15.9539;18.5642;1.04959;20.2986;18.8626;21.1706;19.3397;15.4157;20.7708;1
983;1;4;3;1;2;2;18.6247;20.6644;0.0;0;0.0;27;1.0;0.0;0.0;0.0;16.6862;0.0;20.2339;0.698726;11.4164;0.0;20.8299;16.3389;-9.73934;20.8237;1
985;1;2;3;3;4;3;18.7885;20.3767;0.0;0;0.0;54;1.0;0.0;0.0;0.0;15.4087;-15.1534;17.3998;0.932146;16.5642;0.0;20.3875;17.77;-15.5982;20.3955;1
1000;1;4;4;3;3;1;21.2522;21.2522;21.2522;0;0.0;4;1.0;0.0;0.0;0.0;18.3301;18.2563;18.4117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1001;0;3;3;1;3;1;19.9713;19.9713;19.9713;0;0.0;4;1.0;0.0;0.0;0.0;16.1685;15.3581;16.89;0.713934;13.158;0.0;18.3618;18.4303;18.1559;19.0313;1
1035;0;4;3;1;3;2;20.2228;21.0699;19.4604;0;0.0;11;1.0;0.0;0.0;0.0;17.4471;16.2499;18.5383;1.01382;15.6099;0.0;20.2375;15.3972;0.0;20.0454;1
1036;1;2;4;1;2;2;13.4858;21.0009;0.0;0;0.0;6;1.0;0.0;0.0;0.0;17.6773;17.2029;18.9993;1.48453;14.6416;0.0;19.4664;9.86272;0.0;19.9713;1
1040;1;3;4;4;3;1;22.3131;22.3131;22.3131;0;0.0;3;1.0;0.0;0.0;0.0;19.5404;19.2925;19.7006;1.00919;22.0735;21.7255;22.2998;21.8725;21.6835;22.0032;1
1043;1;2;4;1;4;1;20.4413;20.4413;20.4413;0;0.0;1;1.0;0.0;0.0;0.0;18.2674;18.2674;18.2674;1.0063;20.3047;20.3047;20.3047;20.1775;20.1775;20.1775;1
1048;1;4;4;1;2;2;13.7267;21.3576;0.0;0;0.0;9;1.0;0.0;0.0;0.0;9.18703;0.0;20.8754;0.333902;4.76456;0.0;21.4405;14.2693;0.0;21.4359;1
1053;1;2;3;1;3;2;20.4322;20.6644;20.1536;0;0.0;11;1.0;3.94501;14.5974;0.0;16.7404;0.0;19.502;0.987779;8.51906;0.0;20.123;8.62446;0.0;20.08;1
1061;1;2;2;1;3;4;19.7204;22.1685;0.0;0;0.0;12;1.0;3.53734;14.9214;0.0;18.9268;18.2839;20.6538;0.974519;13.3246;0.0;20.7036;13.673;0.0;22.0537;1
1062;2;2;4;2;1;1;20.2701;20.4781;20.2181;0;0.0;15;1.0;15.8368;16.3005;12.6327;17.6255;17.3803;18.6515;0.890247;18.0344;17.4489;20.4781;20.2578;20.0715;20.48;1
1067;1;2;3;3;2;7;19.7963;22.5515;0.0;0;0.0;59;1.0;0.0;0.0;0.0;17.426;-18.9223;21.2475;0.942402;17.5928;0.0;22.0602;18.668;0.0;22.0578;1
1068;1;4;4;3;2;1;20.1536;20.1536;20.1536;0;0.0;2;1.0;0.0;0.0;0.0;17.9673;17.8886;18.046;0.96787;9.7536;0.0;19.5072;10.0774;0.0;20.1548;1
1070;1;2;4;1;3;3;18.4261;21.6796;0.0;0;0.0;8;1.0;1.97071;15.7657;0.0;9.82081;0.0;18.5849;1.25994;8.998;0.0;19.9713;7.1416;-14.8323;19.9654;1
1078;1;2;3;3;2;2;10.3322;20.6644;0.0;0;0.0;4;1.0;0.0;0.0;0.0;9.36459;0.0;19.0806;3.98926;14.2241;0.0;19.4158;3.56561;-15.6424;20.7;1
1083;1;4;4;1;2;1;19.4604;19.4604;19.4604;0;0.0;16;1.0;0.0;0.0;0.0;17.1569;17.0781;17.1809;0.937754;17.1068;9.1516;19.5366;18.2423;0.0;19.4811;1
1087;1;2;3;1;1;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;15.6997;15.3663;16.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1118;1;2;3;3;4;3;19.0335;21.1344;18.3618;0;0.0;23;1.0;3.98687;16.7243;0.0;16.9145;14.4006;20.4652;1.43929;17.3992;0.0;20.6184;12.0887;-18.367;20.8325;1
1130;1;2;4;1;3;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;16.42;16.0819;16.758;1.83837;16.8987;16.1269;17.6705;9.19222;0.0;18.3844;1
1137;1;2;4;1;1;2;18.2131;19.7481;15.143;0;0.0;24;1.0;5.72488;15.6964;0.0;15.4516;12.1768;17.4201;0.883209;11.3906;0.0;18.187;12.8969;0.0;19.8632;1
1158;1;2;2;1;3;2;19.2218;21.3576;0.0;0;0.0;20;1.0;0.0;0.0;0.0;20.7906;0.0;21.8848;0.0477648;0.965848;0.0;19.317;20.2209;-11.4339;21.887;1
1159;1;2;3;3;1;2;19.3232;20.6644;19.055;0;0.0;12;1.0;0.0;0.0;0.0;16.9656;16.5101;18.3544;1.13939;18.2021;9.1516;19.6229;15.9753;0.0;20.6624;1
1163;1;4;3;1;2;1;19.055;19.055;19.055;0;0.0;8;1.0;0.0;0.0;0.0;16.9202;16.8923;16.954;0.889295;16.9567;16.8107;17.1579;19.0675;19.0596;19.0741;1
1177;2;2;4;1;2;1;13.3142;19.9713;0.0;0;0.0;6;1.0;0.0;0.0;0.0;11.0685;0.0;17.6811;1.26233;20.1108;19.2783;20.8474;15.9315;0.0;19.9837;1
1183;1;2;3;1;3;2;12.4685;20.6644;0.0;0;0.0;58;1.0;3.43736;15.598;0.0;17.6702;15.3661;19.9861;0.878456;10.1341;0.0;20.7474;11.5363;0.0;20.7336;1
1189;1;2;2;3;1;5;18.6966;20.6644;0.0;0;0.0;47;1.0;0.0;0.0;0.0;13.6245;0.0;19.3866;1.61399;15.6185;0.0;21.3871;9.67696;-19.451;20.6583;1
1194;1;2;2;1;1;4;18.0168;21.3576;0.0;0;0.0;22;1.0;0.0;0.0;0.0;18.3415;15.3753;19.3899;0.962141;6.54169;0.0;21.37;6.7991;0.0;21.3939;1
1204;0;3;3;3;3;2;19.8698;20.1536;19.7481;0;0.0;10;1.0;0.0;0.0;0.0;17.5654;16.862;17.8577;1.00338;15.8392;0.0;17.9249;15.7858;0.0;20.1699;1
1218;1;2;3;3;1;2;21.1925;21.8431;19.9713;0;0.0;26;1.0;0.0;0.0;0.0;19.1302;18.0781;20.4526;0.980581;20.3877;17.6687;21.9454;20.7914;19.6152;21.5079;1
1224;1;4;4;3;1;1;12.0107;19.4604;0.0;0;0.0;8;1.0;0.0;0.0;0.0;10.0093;0.0;17.1575;2.8078;19.2329;16.0592;20.7899;6.84982;-18.5442;19.4598;1
1226;0;2;4;1;1;1;7.38015;20.6644;0.0;0;0.0;14;1.0;0.0;0.0;0.0;19.0816;17.5566;20.7352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1231;1;3;4;1;2;3;21.4749;21.8276;21.0699;0;0.0;19;1.0;1.68445;16.136;0.0;19.5093;17.5744;20.206;0.938488;18.8477;0.0;20.9792;20.083;0.0;21.8431;1
1234;1;2;2;1;1;2;9.98564;19.9713;0.0;0;0.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.00001;10.0975;0.0;20.1951;10.0975;0.0;20.1949;1
1240;1;2;3;1;2;4;19.806;20.6644;19.055;0;0.0;37;1.0;2.47798;15.6775;0.0;16.8863;0.0;19.47;1.02975;12.8228;0.0;20.4413;12.4524;-17.0807;20.4346;1
1272;1;4;4;1;2;1;19.055;19.055;19.055;0;0.0;19;1.0;0.0;0.0;0.0;15.6825;0.0;16.9499;1.02283;16.5148;0.0;19.0601;16.1461;-11.8393;19.2256;1
1278;1;2;4;1;4;2;18.6745;21.9454;0.0;0;0.0;28;1.0;0.0;0.0;0.0;16.8275;0.0;21.3957;0.886287;16.3112;0.0;21.41;18.4039;-10.7201;21.3957;1
1305;1;2;4;1;2;2;4.59046;18.3618;0.0;0;0.0;4;0.0;0.0;0.0;0.0;15.7893;14.8787;16.5063;0.0;2.2879;0.0;9.1516;0.0;0.0;0.0;1
1313;1;2;4;3;3;2;20.0624;20.6644;19.4604;0;0.0;2;1.0;0.0;0.0;0.0;17.4083;17.1554;17.6612;1.81573;17.6409;15.4614;19.8204;9.71562;0.0;19.4312;1
1316;1;2;3;1;3;2;15.331;20.4413;0.0;0;0.0;4;1.0;3.54825;14.193;0.0;0.0;0.0;0.0;-2.3476;20.8397;20.017;21.7012;-8.877;-19.6162;0.0;1
1318;1;2;3;2;4;2;15.4219;20.3077;0.0;0;0.0;31;1.0;0.0;0.0;0.0;12.8519;0.0;19.216;2.50562;17.3455;0.0;21.5945;6.92263;-18.5672;20.3204;1
1321;1;4;3;3;2;3;19.9489;22.0507;0.0;0;0.0;66;1.0;4.07115;16.2465;0.0;16.7861;0.0;19.2115;0.958654;16.9589;0.0;21.3715;17.6903;0.0;20.6815;1
