55618;1;3;3;3;2;6;18.496;21.392;0.0;0;0.0;104;1.0;0.95394;17.4565;0.0;18.0169;15.1146;20.3245;0.997;12.5618;0.0;21.3671;12.5996;0.0;21.367
55619;1;4;4;1;1;1;19.7481;19.7481;19.7481;0;0.0;1;1.0;0.0;0.0;0.0;16.8107;16.8107;16.8107;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55620;2;2;3;3;1;3;20.2474;21.1344;19.9713;0;0.0;42;1.0;0.0;0.0;0.0;4.48329;0.0;19.7139;0.987536;17.557;0.0;21.1036;17.7785;-18.7021;21.0255
55621;1;2;4;3;1;1;19.9713;19.9713;19.9713;0;0.0;8;1.0;0.0;0.0;0.0;16.9783;16.7518;17.3962;1.00074;19.8369;19.06;20.0501;19.8222;19.0552;19.9959
55622;1;4;2;1;1;1;22.2739;22.2739;22.2739;0;0.0;1;1.0;0.0;0.0;0.0;15.8512;15.8512;15.8512;1.0;18.1427;18.1427;18.1427;18.1427;18.1427;18.1427
55623;1;3;4;3;4;1;19.9713;19.9713;19.9713;0;0.0;4;1.0;0.0;0.0;0.0;13.8916;0.0;19.1197;0.706336;14.1279;0.0;20.0365;20.0017;19.9893;20.0276
55624;1;4;4;1;1;1;21.5807;21.5807;21.5807;0;0.0;1;1.0;0.0;0.0;0.0;18.7064;18.7064;18.7064;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55625;1;2;4;1;2;4;19.9281;20.3077;19.055;0;0.0;71;1.0;1.91019;14.4372;0.0;16.6371;0.0;18.1171;1.02259;17.2634;0.0;20.7132;16.882;-15.9094;20.3158
55627;1;2;4;4;3;1;19.9713;19.9713;19.9713;0;0.0;3;1.0;0.0;0.0;0.0;16.8818;16.7508;16.9727;1.03157;20.4936;20.04;21.2096;19.8664;19.7465;19.9684
55628;1;2;3;3;1;5;19.8864;21.5399;0.0;0;0.0;56;1.0;0.882639;17.0993;0.0;17.7129;0.0;19.6126;1.06736;18.7065;0.0;21.8586;17.5259;-16.5875;21.7606
55630;1;2;3;1;4;1;21.3063;21.3063;21.3063;0;0.0;4;1.0;0.0;0.0;0.0;19.3834;19.1456;19.5227;0.973866;20.5229;19.1728;21.5389;21.0737;20.8597;21.3209
55631;2;2;2;3;4;1;19.4604;19.4604;19.4604;0;0.0;4;1.0;15.0918;15.6237;14.4095;16.7236;16.5019;17.2589;1.12438;16.4776;11.2309;18.8965;14.6549;0.0;19.5615
55632;2;2;3;3;3;3;11.224;22.2739;0.0;0;0.0;17;1.0;1.07181;18.2208;0.0;17.5315;0.0;22.8972;0.997405;9.96426;0.0;22.6926;9.99019;0.0;22.8972
55633;1;2;3;1;4;1;20.5591;20.5591;20.5591;0;0.0;4;1.0;0.0;0.0;0.0;17.7062;16.1681;18.5666;0.956075;13.971;0.0;19.7349;14.6129;0.0;20.1876
55634;1;2;4;4;4;1;21.0699;21.0699;21.0699;0;0.0;2;1.0;0.0;0.0;0.0;18.5167;18.3405;18.6929;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55635;1;2;4;2;4;3;14.8553;20.1536;0.0;0;0.0;8;1.0;0.0;0.0;0.0;17.9634;17.1274;19.2199;0.908366;13.4593;0.0;19.4203;14.8171;0.0;20.1673
55636;0;2;3;1;4;5;18.8226;21.2522;0.0;0;0.0;48;1.0;0.0;0.0;0.0;18.5346;16.8973;20.717;0.968449;13.1811;0.0;21.8944;13.6105;0.0;21.2749
55638;1;2;3;2;4;1;19.9713;19.9713;19.9713;0;0.0;2;1.0;0.0;0.0;0.0;17.3678;17.0669;17.6687;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55639;1;2;3;3;4;4;17.9928;20.6644;0.0;0;0.0;20;1.0;0.0;0.0;0.0;15.6246;0.0;18.9638;1.18213;16.5254;0.0;20.922;13.9794;-15.7527;20.3228
55640;1;2;4;3;2;2;20.4107;21.0699;19.9713;0;0.0;5;1.0;0.0;0.0;0.0;17.1453;14.9956;18.0736;1.02128;12.3081;0.0;21.0699;12.0516;0.0;21.0469
55642;1;2;4;3;2;2;20.8786;21.0699;20.8467;0;0.0;7;1.0;0.0;0.0;0.0;16.7195;15.6437;19.0833;1.01823;16.0977;0.0;19.4891;15.8095;0.0;19.1421
55643;2;4;3;3;4;4;13.7785;19.6968;0.0;0;0.0;17;1.0;0.0;0.0;0.0;16.6863;12.7624;18.2168;0.939136;2.0832;0.0;19.3551;2.21821;0.0;19.3507
55644;1;2;3;3;2;1;21.7291;21.7291;21.7291;0;0.0;6;1.0;17.1375;17.2593;16.9043;18.5949;18.4;18.7727;0.909977;19.4126;18.6242;21.2522;21.333;21.1564;21.4848
55645;1;3;3;1;1;1;20.6644;20.6644;20.6644;0;0.0;1;1.0;0.0;0.0;0.0;18.5758;18.5758;18.5758;0.89621;18.4295;18.4295;18.4295;20.5638;20.5638;20.5638
55646;1;2;3;1;4;1;20.4413;20.4413;20.4413;0;0.0;1;1.0;0.0;0.0;0.0;18.145;18.145;18.145;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55647;0;4;3;3;4;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10.3753;-10.3753;-10.3753
55648;1;2;3;3;1;5;10.486;20.5591;0.0;0;0.0;25;1.0;0.0;0.0;0.0;17.8904;16.8674;20.0398;0.988641;8.25492;0.0;19.8779;8.34977;0.0;19.8779
55649;1;2;4;1;4;1;20.6644;20.6644;20.6644;0;0.0;7;1.0;0.0;0.0;0.0;18.3702;18.2531;18.5549;0.917499;16.2126;0.0;19.1941;17.6704;0.0;20.6604
55650;1;2;4;1;2;2;19.7159;19.9713;19.4604;0;0.0;8;1.0;0.0;0.0;0.0;16.906;15.7676;17.8135;1.50992;19.5087;18.3522;20.2668;12.9203;-11.4541;19.9531
55652;1;2;3;1;1;3;19.7735;21.3576;19.055;0;0.0;13;1.0;0.0;0.0;0.0;16.3666;14.744;18.3616;0.971976;9.8928;0.0;21.3576;10.178;0.0;21.3419
55653;1;2;4;1;4;1;19.4604;19.4604;19.4604;0;0.0;2;0.0;0.0;0.0;0.0;17.1545;17.1545;17.1545;0.0;18.0052;18.0052;18.0052;0.0;0.0;0.0
55654;1;4;4;3;2;1;14.6895;18.3618;0.0;0;0.0;5;1.0;0.0;0.0;0.0;12.1436;0.0;16.016;2.4579;18.5426;17.6707;19.055;7.54408;-16.0921;18.3186
55655;1;4;3;1;1;2;0.794785;20.6644;0.0;0;0.0;26;1.0;0.0;0.0;0.0;17.802;13.3335;19.4919;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55656;1;2;4;1;2;2;5.93911;20.8467;0.0;0;0.0;33;1.0;4.56285;16.6354;0.0;17.5145;13.4796;19.3446;0.80198;4.26655;0.0;18.6242;5.32002;0.0;20.7249
55657;1;2;3;1;4;6;18.9741;21.0699;0.0;0;0.0;18;1.0;0.781382;14.0649;0.0;17.5018;15.0362;19.9487;0.901004;13.1604;0.0;20.1486;14.6064;0.0;21.0699
55658;2;4;3;3;1;2;14.2912;19.055;0.0;0;0.0;4;1.0;0.0;0.0;0.0;16.8159;15.3661;18.9956;1.02866;9.64547;0.0;19.3854;9.37677;0.0;18.8805
55659;1;2;3;3;1;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;16.7794;16.675;16.8839;1.72897;16.4058;16.0592;16.7524;9.48878;0.0;18.9776
55660;1;2;4;1;2;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;19.8071;19.8071;19.8071;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55661;2;2;3;1;1;2;16.167;21.2522;0.0;0;0.0;6;1.0;0.0;0.0;0.0;13.5106;0.0;17.2739;1.34305;18.8058;18.076;19.1132;14.0024;-11.7542;20.3108
55662;1;2;4;1;1;2;20.032;20.1536;19.9713;0;0.0;3;1.0;0.0;0.0;0.0;17.6695;17.157;17.9434;1.02182;12.7444;0.0;19.9612;12.4723;0.0;19.1456
55663;2;4;3;1;1;2;19.6825;19.9713;19.4604;0;0.0;23;1.0;2.6348;16.2059;0.0;15.5484;0.0;17.3725;0.972354;17.5785;13.7567;19.9839;18.0783;0.0;19.9838
55666;1;2;4;1;1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;18.1526;18.1526;18.1526;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55667;1;2;3;3;2;2;10.4634;20.9268;0.0;0;0.0;6;1.0;0.0;0.0;0.0;19.7243;18.3399;21.1627;0.655183;6.88996;0.0;20.6754;10.5161;0.0;21.2415
55668;1;2;1;1;4;1;20.6644;20.6644;20.6644;0;0.0;5;1.0;0.0;0.0;0.0;18.4975;18.2326;18.8169;1.03963;19.5813;18.2576;21.2772;18.835;18.2326;19.9879
55669;0;3;4;1;2;1;18.3618;18.3618;18.3618;0;0.0;7;1.0;0.0;0.0;0.0;16.7524;16.7524;16.7524;1.17983;18.0634;17.4272;18.4106;15.3102;0.0;18.3617
55670;1;2;4;1;3;4;19.3868;21.763;0.0;0;0.0;32;1.0;0.0;0.0;0.0;18.5603;0.0;20.1736;1.02331;18.6566;0.0;21.5399;18.2317;-13.4596;21.5399
55671;2;4;2;1;3;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;15.4752;14.5465;16.404;1.06219;19.0315;18.9825;19.0805;17.9172;16.8492;18.9852
55672;1;4;4;1;2;1;19.2781;19.2781;19.2781;0;0.0;3;1.0;0.0;0.0;0.0;16.3187;16.0805;16.6199;1.00566;12.7966;0.0;19.4402;12.7246;0.0;19.2513
55674;1;4;3;1;4;3;21.1365;21.4753;21.0009;0;0.0;66;1.0;5.81396;17.7554;0.0;19.1303;0.0;22.322;0.83639;17.5249;0.0;22.17;20.953;0.0;22.322
55675;1;2;3;3;2;1;22.4837;22.5362;22.2739;0;0.0;5;1.0;0.0;0.0;0.0;20.1054;19.7921;20.7442;1.00214;22.1888;21.8492;22.3987;22.1413;21.8394;22.3746
55676;1;2;3;3;1;2;20.4911;20.6644;19.9713;0;0.0;4;1.0;0.0;0.0;0.0;18.2028;17.7013;18.374;0.925313;18.9475;18.3618;20.5139;20.4769;19.9702;20.6766
55677;1;2;4;1;2;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;17.0461;17.0461;17.0461;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55678;1;2;4;1;4;1;19.055;19.055;19.055;0;0.0;3;1.0;0.0;0.0;0.0;15.9476;14.5961;16.6785;1.41343;16.8524;16.0592;17.851;11.9231;0.0;18.8708
55679;2;2;3;1;2;1;0.0;0.0;0.0;0;0.0;3;1.0;0.0;0.0;0.0;16.2316;16.1222;16.4465;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55680;1;2;3;1;3;5;13.5292;21.5807;0.0;0;0.0;34;1.0;0.907226;15.4434;0.0;18.313;17.007;19.432;0.924879;10.5086;0.0;20.581;11.3621;0.0;21.4416
55681;1;2;3;3;3;2;21.2575;22.4562;19.9713;0;0.0;59;1.0;0.0;0.0;0.0;18.3629;0.0;21.2827;0.886132;17.0235;0.0;22.2856;19.2111;-17.6966;22.3899
55682;1;2;4;1;2;1;12.2412;18.3618;0.0;0;0.0;3;1.0;0.0;0.0;0.0;10.7037;0.0;16.0571;3.38223;19.7886;19.2701;20.4255;5.85077;-18.4772;18.3597
55684;1;2;3;1;4;1;19.7481;19.7481;19.7481;0;0.0;2;1.0;0.0;0.0;0.0;17.339;17.0357;17.6422;1.01886;9.82401;0.0;19.648;9.64215;0.0;19.2843
55685;0;2;3;1;3;1;0.0;0.0;0.0;0;0.0;7;1.0;0.0;0.0;0.0;18.2555;17.002;19.059;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55686;1;3;3;3;1;2;10.5349;21.0699;0.0;0;0.0;2;1.0;8.44991;16.8998;0.0;18.4851;18.0734;18.8969;0.922984;19.4604;19.4604;19.4604;21.0843;21.0837;21.0849
55687;1;2;4;1;4;1;19.055;19.055;19.055;0;0.0;1;1.0;0.0;0.0;0.0;16.3109;16.3109;16.3109;0.963094;18.3648;18.3648;18.3648;19.0686;19.0686;19.0686
55688;1;2;4;3;4;1;19.055;19.055;19.055;0;0.0;1;1.0;0.0;0.0;0.0;16.7258;16.7258;16.7258;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55689;1;2;3;1;1;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;17.396;15.8608;18.9313;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55690;2;4;3;4;1;1;19.7481;19.7481;19.7481;0;0.0;2;1.0;0.0;0.0;0.0;18.2834;17.4848;19.0821;1.03494;19.7843;19.7481;19.8204;19.1164;18.4926;19.7403
55691;1;2;3;2;2;2;20.4202;20.4413;20.3077;0;0.0;19;1.0;0.0;0.0;0.0;17.4753;16.0592;18.1424;1.11029;17.2613;0.0;20.4482;15.5467;0.0;20.4441
55692;1;2;3;1;1;2;20.7252;21.3576;19.4604;0;0.0;3;1.0;0.0;0.0;0.0;18.1587;15.5615;19.6188;0.935316;18.9262;17.7712;19.5468;20.235;17.9559;21.3766
55693;1;0;0;0;0;7;14.181;22.0125;0.0;0;0.0;21;1.0;0.0;0.0;0.0;18.2088;0.0;21.6166;1.00223;15.3368;0.0;22.821;15.3028;0.0;22.272
55695;1;4;3;1;4;2;10.552;20.6644;0.0;0;0.0;47;1.0;0.0;0.0;0.0;18.7682;18.419;20.4156;0.865;9.12329;0.0;19.4504;10.5472;0.0;20.702
55696;2;3;3;1;3;5;16.9399;21.763;0.0;0;0.0;96;1.0;3.42207;16.7462;0.0;16.9603;0.0;19.7097;0.963575;14.5672;0.0;21.7082;15.1179;-19.2785;22.0123
55697;1;3;3;1;2;3;20.9808;21.763;20.1536;0;0.0;61;1.0;3.13386;16.7717;0.0;18.1984;14.6947;19.8701;0.904732;17.7648;0.0;21.195;19.6354;0.0;21.7816
55698;1;2;3;1;1;1;20.3077;20.3077;20.3077;0;0.0;1;1.0;0.0;0.0;0.0;18.1062;18.1062;18.1062;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55699;1;2;3;3;1;2;20.1764;21.0009;19.9713;0;0.0;49;1.0;6.64624;15.7039;0.0;16.6699;0.0;18.9309;1.13214;19.4248;16.199;21.1611;17.1576;-19.8765;20.7568
55700;1;4;4;1;1;1;19.2781;19.2781;19.2781;0;0.0;7;1.0;0.0;0.0;0.0;16.3019;12.6837;17.6173;0.754439;12.0772;0.0;19.3174;16.0082;0.0;19.3173
55701;2;2;4;2;3;1;19.4604;19.4604;19.4604;0;0.0;3;1.0;0.0;0.0;0.0;16.7568;16.4709;17.2482;1.01479;13.2253;0.0;20.1248;13.0326;0.0;19.5507
55702;2;2;3;3;2;8;15.5394;21.3675;0.0;0;0.0;111;1.0;4.63452;16.9562;0.0;13.7752;0.0;20.0955;1.67264;16.3416;0.0;20.8846;9.76991;-19.6117;21.0806
55703;0;0;0;0;0;7;19.0402;21.2522;0.0;0;0.0;38;1.0;0.0;0.0;0.0;17.2338;14.2814;18.9309;0.997718;14.1004;0.0;20.5527;14.1327;0.0;21.1942
55704;1;2;4;1;4;6;15.7454;20.3077;0.0;0;0.0;42;1.0;2.27065;16.1695;0.0;17.0643;15.8736;18.1924;0.971762;13.4301;0.0;20.4287;13.8204;0.0;20.3276
55705;1;2;3;3;2;2;20.4883;21.0699;19.9713;0;0.0;17;1.0;8.04019;16.3501;0.0;18.0801;16.7944;20.05;0.796025;16.1923;0.0;20.2024;20.3414;17.5392;21.0971
55706;1;2;4;3;4;1;19.7481;19.7481;19.7481;0;0.0;10;1.0;0.0;0.0;0.0;13.5705;0.0;17.6749;1.51404;14.5881;0.0;19.8433;9.63521;-15.065;19.7479
55707;2;2;4;1;1;2;19.542;20.1536;19.4604;0;0.0;17;1.0;0.0;0.0;0.0;16.545;15.3504;17.3617;2.01591;2.33185;0.0;19.9713;1.15672;0.0;19.6643
55708;1;2;3;1;4;2;20.2023;20.6644;19.9713;0;0.0;3;1.0;0.0;0.0;0.0;17.8616;17.6665;18.2317;1.00072;13.3214;0.0;19.9911;13.3118;0.0;19.9713
55710;1;2;3;1;1;3;18.622;20.6644;0.0;0;0.0;21;1.0;0.0;0.0;0.0;17.7916;15.1412;18.4095;0.948407;16.2194;0.0;21.5368;17.1018;0.0;20.6569
55711;1;2;4;1;2;2;20.2794;21.0699;19.4604;0;0.0;3;1.0;0.0;0.0;0.0;17.1696;15.8235;18.5612;1.00003;12.7503;0.0;19.8103;12.7499;0.0;19.8091
55712;1;2;4;2;4;3;19.3292;20.6644;19.055;0;0.0;26;1.0;1.93568;13.7784;0.0;11.7727;0.0;18.4931;1.36946;13.8617;0.0;20.6249;10.122;-15.2607;20.6238
55713;1;2;2;2;2;1;20.1536;20.1536;20.1536;0;0.0;4;1.0;0.0;0.0;0.0;18.2901;17.4747;18.6949;1.01047;19.0923;17.6793;20.4628;18.8945;17.4747;19.8284
55714;1;3;2;3;1;3;11.0117;21.694;0.0;0;0.0;40;1.0;0.0;0.0;0.0;16.9144;0.0;19.5801;0.999802;8.76552;0.0;21.8583;8.76725;-19.0756;21.5511
55715;1;2;3;1;3;1;0.0;0.0;0.0;0;0.0;5;1.0;0.0;0.0;0.0;19.5679;17.9605;20.7072;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55717;1;2;3;1;1;5;15.8575;20.8467;0.0;0;0.0;32;1.0;0.0;0.0;0.0;17.9882;16.7697;19.3321;0.872883;9.98353;0.0;18.6983;11.4374;0.0;20.8672
55718;2;2;3;1;1;2;20.4132;20.4413;20.3077;0;0.0;19;1.0;2.55268;16.2611;0.0;17.5801;17.1408;17.9922;1.18824;3.80055;0.0;19.0797;3.19846;0.0;20.3237
55719;1;2;3;3;4;1;19.055;19.055;19.055;0;0.0;7;1.0;0.0;0.0;0.0;16.3647;16.0363;16.8107;1.0029;14.6725;0.0;19.1255;14.6301;0.0;19.061
55720;1;2;3;2;4;2;14.7686;20.1536;0.0;0;0.0;8;1.0;3.75449;15.018;0.0;12.3628;0.0;18.7189;1.0265;9.33179;0.0;20.5899;9.09091;0.0;19.794
55721;1;2;3;2;1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;15.1021;15.1021;15.1021;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55722;1;2;3;3;4;2;19.0966;19.9713;19.055;0;0.0;22;1.0;0.735993;16.1919;0.0;16.8409;16.6712;16.992;0.913625;16.5997;0.0;19.055;18.1691;0.0;19.9626
55723;1;2;4;3;1;3;11.0682;19.4604;0.0;0;0.0;7;1.0;4.3899;15.4985;0.0;13.4849;0.0;17.94;1.03593;8.41444;0.0;19.9713;8.12256;0.0;19.4694
55724;2;2;4;3;2;1;20.6644;20.6644;20.6644;0;0.0;8;1.0;0.0;0.0;0.0;17.6631;17.0631;17.9871;0.90708;18.5741;17.4455;20.5788;20.4768;20.0588;20.6821
55727;1;2;4;1;4;6;14.4601;21.0565;0.0;0;0.0;64;1.0;1.25616;17.0583;0.0;16.6706;0.0;20.4731;0.250497;3.3516;-21.4957;21.5903;13.3798;-16.0404;21.455
55728;1;2;4;1;1;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.395755;5.72704;0.0;11.4541;-14.4712;-14.7064;-14.236
55729;1;2;3;4;1;3;21.1471;21.9994;19.9713;0;0.0;5;1.0;0.0;0.0;0.0;18.8402;17.764;19.6968;1.00058;21.0854;20.0172;22.0032;21.0733;20.0103;21.9994
55730;1;3;3;1;1;1;19.7481;19.7481;19.7481;0;0.0;1;1.0;0.0;0.0;0.0;18.0009;18.0009;18.0009;1.00842;19.8842;19.8842;19.8842;19.7182;19.7182;19.7182
55731;2;2;3;3;1;3;19.3681;21.5399;0.0;0;0.0;11;1.0;9.23002;17.0962;0.0;18.5768;18.096;19.1471;0.905424;19.2988;18.3618;20.4044;21.3146;21.0512;21.5552
55732;1;2;3;2;4;2;13.0578;21.763;0.0;0;0.0;5;1.0;0.0;0.0;0.0;19.7647;19.687;19.8662;0.907788;11.8603;0.0;19.9518;13.0651;0.0;21.7833
55733;1;2;2;3;1;1;0.0;0.0;0.0;0;0.0;3;1.0;0.0;0.0;0.0;17.0829;16.3527;18.0463;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55734;1;2;3;1;3;2;19.9836;20.5591;19.4604;0;0.0;21;1.0;0.0;0.0;0.0;17.5758;16.6217;18.3894;0.876167;14.0223;0.0;21.2154;16.0041;0.0;20.5578
55735;2;2;3;1;1;2;21.3279;22.0754;20.8467;0;0.0;14;1.0;7.91305;16.3638;0.0;19.0399;17.8551;19.9239;0.956914;11.161;0.0;21.7958;11.6636;0.0;21.3879
55736;1;2;4;1;1;3;19.8474;20.6644;19.4604;0;0.0;28;1.0;6.34565;15.986;0.0;17.2887;14.1101;19.0635;0.912952;10.7268;0.0;20.6842;11.7496;0.0;19.5833
55737;1;2;2;1;2;1;21.0924;21.4753;21.0699;0;0.0;39;1.0;0.0;0.0;0.0;19.3954;17.3626;21.3022;1.01921;19.7013;0.0;21.9631;19.33;0.0;21.3022
55738;1;2;4;1;2;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;19.4157;19.4157;19.4157;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55739;1;0;0;0;0;1;19.7481;19.7481;19.7481;0;0.0;6;1.0;0.0;0.0;0.0;16.7506;16.4827;16.9577;1.06402;17.4974;16.7524;19.4701;16.4446;0.0;19.7589
55740;1;2;2;1;4;1;19.055;19.055;19.055;0;0.0;7;1.0;0.0;0.0;0.0;16.9875;16.8909;17.2195;0.906637;17.4328;16.9459;17.9614;19.2279;19.0557;19.329
55741;1;2;4;1;1;1;22.4562;22.4562;22.4562;0;0.0;6;1.0;0.0;0.0;0.0;18.8528;18.1781;19.6778;1.0;21.1349;20.4807;21.9804;21.1349;20.4807;21.9804
55743;1;2;4;1;3;3;6.1982;20.3077;0.0;0;0.0;16;1.0;0.0;0.0;0.0;13.1386;0.0;18.9373;3.48091;4.75424;0.0;20.6812;1.3658;-13.939;19.9383
55744;1;2;4;1;2;2;9.18092;18.3618;0.0;0;0.0;4;1.0;0.0;0.0;0.0;15.9623;15.5494;16.5002;1.01481;9.1868;0.0;18.3954;9.05273;0.0;18.359
55745;1;4;4;1;4;3;19.6398;20.7597;19.055;0;0.0;64;1.0;0.0;0.0;0.0;16.6759;0.0;20.0825;0.66065;12.1286;-15.4107;20.8467;18.3586;-15.4107;20.8388
55746;1;3;4;3;2;1;19.2744;20.6644;19.055;0;0.0;22;1.0;0.0;0.0;0.0;14.5174;0.0;18.3616;1.34517;14.5556;0.0;19.1038;10.8206;-17.1971;19.0523
55747;1;2;3;1;1;1;20.5367;20.8467;20.4413;0;0.0;17;1.0;0.0;0.0;0.0;17.5041;0.0;19.1676;1.07864;17.851;0.0;20.4795;16.5496;-18.6166;20.8187
55748;1;4;4;3;3;1;20.5961;20.8467;19.4604;0;0.0;23;1.0;0.0;0.0;0.0;17.5506;13.1928;18.3856;1.05152;20.2474;17.4455;20.8467;19.2553;0.0;20.846
55749;2;2;2;1;2;3;15.2308;20.3077;0.0;0;0.0;4;1.0;0.0;0.0;0.0;17.6629;16.7524;18.001;1.99247;10.107;0.0;20.3191;5.07259;0.0;20.2904
55750;1;2;4;1;1;2;20.2995;20.8467;19.9713;0;0.0;7;1.0;0.0;0.0;0.0;16.9379;13.2883;18.528;1.4279;15.7592;0.0;20.8906;11.0367;-12.462;20.786
55751;2;2;2;1;1;2;20.3204;20.6644;19.4604;0;0.0;7;1.0;0.0;0.0;0.0;17.3147;16.7673;17.6974;1.20148;15.4869;0.0;19.7026;12.8899;0.0;19.3388
